gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
595553.500,33.709894,73.091054,555.30,0.000,0.000,2.30,10
595553.600,33.709894,73.091054,555.30,0.000,0.000,2.30,10
595553.700,33.709894,73.091054,555.30,0.000,0.000,2.30,10
595553.800,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595553.900,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595554.000,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595554.100,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595554.200,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595554.300,33.709894,73.091054,555.40,0.000,0.000,2.30,10
595554.400,33.709894,73.091055,555.40,0.000,0.000,2.30,10
595554.500,33.709894,73.091055,555.40,0.000,0.000,2.30,10
595554.600,33.709894,73.091055,555.40,0.000,0.000,2.30,10
595554.700,33.709894,73.091055,555.40,0.000,0.000,2.30,10
595554.800,33.709894,73.091055,555.40,0.000,0.000,2.30,10
595554.900,33.709893,73.091055,555.40,0.000,0.000,2.30,10
595555.000,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.100,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.200,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.300,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.400,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.500,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.600,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.700,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.800,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595555.900,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.000,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.100,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.200,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.300,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.400,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.500,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.600,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.700,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.800,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595556.900,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.000,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.100,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.200,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.300,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.400,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.500,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.600,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.700,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.800,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595557.900,33.709893,73.091056,555.40,0.000,0.000,2.30,10
595558.000,33.709893,73.091057,555.40,0.000,0.000,2.30,10
595558.100,33.709893,73.091057,555.40,0.000,0.000,2.30,10
595558.200,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.300,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.400,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.500,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.600,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.700,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.800,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595558.900,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.000,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.100,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.200,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.300,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.400,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.500,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.600,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.700,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.800,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595559.900,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.000,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.100,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.200,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.300,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.400,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.500,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.600,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.700,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.800,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595560.900,33.709892,73.091057,555.40,0.000,0.000,2.30,10
595561.000,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.100,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.200,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.300,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.400,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.500,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.600,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.700,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.800,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595561.900,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.000,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.100,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.200,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.300,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.400,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.500,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.600,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.700,33.709891,73.091057,555.40,0.000,0.000,2.30,10
595562.800,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595562.900,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.000,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.100,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.200,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.300,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.400,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.500,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.600,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.700,33.709891,73.091056,555.40,0.000,0.000,2.30,10
595563.800,33.709890,73.091056,555.40,0.000,0.000,2.30,10
595563.900,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.000,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.100,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.200,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.300,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.400,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.500,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.600,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.700,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.800,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595564.900,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.000,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.100,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.200,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.300,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.400,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.500,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.600,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.700,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.800,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595565.900,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595566.000,33.709890,73.091056,555.30,0.000,0.000,2.30,10
595566.100,33.709890,73.091055,555.30,0.000,0.000,2.30,10
595566.200,33.709890,73.091055,555.30,0.000,0.000,2.30,10
595566.300,33.709890,73.091055,555.30,0.000,0.000,2.30,10
595566.400,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595566.500,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595566.600,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595566.700,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595566.800,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595566.900,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.000,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.100,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.200,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.300,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.400,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.500,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.600,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.700,33.709889,73.091055,555.30,0.000,0.000,2.30,10
595567.800,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595567.900,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.000,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.100,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.200,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.300,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.400,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.500,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.600,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.700,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.800,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595568.900,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.000,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.100,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.200,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.300,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.400,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.500,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.600,33.709888,73.091055,555.30,0.000,0.000,2.30,10
595569.700,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595569.800,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595569.900,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.000,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.100,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.200,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.300,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.400,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.500,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.600,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.700,33.709887,73.091055,555.30,0.000,0.000,2.30,10
595570.800,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595570.900,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.000,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.100,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.200,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.300,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.400,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.500,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.600,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.700,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.800,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595571.900,33.709887,73.091054,555.30,0.000,0.000,2.30,10
595572.000,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.100,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.200,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.300,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.400,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.500,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.600,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.700,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.800,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595572.900,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.000,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.100,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.200,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.300,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.400,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.500,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.600,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.700,33.709886,73.091054,555.30,0.000,0.000,2.30,10
595573.800,33.709886,73.091053,555.30,0.000,0.000,2.30,10
595573.900,33.709886,73.091053,555.30,0.000,0.000,2.30,10
595574.000,33.709886,73.091053,555.30,0.000,0.000,2.30,10
595574.100,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.200,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.300,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.400,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.500,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.600,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.700,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.800,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595574.900,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.000,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.100,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.200,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.300,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.400,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.500,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.600,33.709885,73.091053,555.30,0.000,0.000,2.30,10
595575.700,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595575.800,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595575.900,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595576.000,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595576.100,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595576.200,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595576.300,33.709885,73.091053,555.20,0.000,0.000,2.30,10
595576.400,33.709885,73.091052,555.20,0.000,0.000,2.30,10
595576.500,33.709885,73.091052,555.20,0.000,0.000,2.30,10
595576.600,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595576.700,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595576.800,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595576.900,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.000,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.100,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.200,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.300,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.400,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.500,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.600,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.700,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.800,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595577.900,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.000,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.100,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.200,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.300,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.400,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.500,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.600,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.700,33.709884,73.091052,555.20,0.000,0.000,2.30,10
595578.800,33.709884,73.091051,555.20,0.000,0.000,2.30,10
595578.900,33.709884,73.091051,555.20,0.000,0.000,2.30,10
595579.000,33.709884,73.091051,555.20,0.000,0.000,2.30,10
595579.100,33.709884,73.091051,555.20,0.000,0.000,2.30,10
595579.200,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.300,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.400,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.500,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.600,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.700,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.800,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595579.900,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.000,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.100,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.200,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.300,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.400,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.500,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.600,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.700,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.800,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595580.900,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595581.000,33.709883,73.091051,555.20,0.000,0.000,2.30,10
595581.100,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.200,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.300,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.400,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.500,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.600,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.700,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.800,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595581.900,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595582.000,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595582.100,33.709883,73.091050,555.20,0.000,0.000,2.30,10
595582.200,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.300,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.400,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.500,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.600,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.700,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.800,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595582.900,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.000,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.100,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.200,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.300,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.400,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.500,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.600,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.700,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.800,33.709883,73.091050,555.10,0.000,0.000,2.30,10
595583.900,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.000,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.100,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.200,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.300,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.400,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.500,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.600,33.709883,73.091050,555.10,0.000,0.000,1.70,11
595584.700,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595584.800,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595584.900,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.000,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.100,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.200,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.300,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.400,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.500,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.600,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.700,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.800,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595585.900,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595586.000,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595586.100,33.709883,73.091049,555.10,0.000,0.000,1.70,11
595586.200,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.300,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.400,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.500,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.600,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.700,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.800,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595586.900,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.000,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.100,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.200,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.300,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.400,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.500,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.600,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.700,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.800,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595587.900,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595588.000,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595588.100,33.709883,73.091049,555.00,0.000,0.000,1.70,11
595588.200,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.300,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.400,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.500,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.600,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.700,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.800,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595588.900,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595589.000,33.709883,73.091048,555.00,0.000,0.000,1.70,11
595589.100,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.200,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.300,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.400,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.500,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.600,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.700,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.800,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595589.900,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595590.000,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595590.100,33.709883,73.091048,554.90,0.000,0.000,1.70,11
595590.200,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.300,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.400,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.500,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.600,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.700,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.800,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595590.900,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595591.000,33.709883,73.091047,554.90,0.000,0.000,1.70,11
595591.100,33.709883,73.091047,554.80,0.000,0.000,1.70,11
595591.200,33.709883,73.091047,554.80,0.000,0.000,1.70,11
595591.300,33.709883,73.091047,554.80,0.000,0.000,1.70,11
595591.400,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595591.500,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595591.600,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595591.700,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595591.800,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595591.900,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595592.000,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595592.100,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595592.200,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595592.300,33.709883,73.091046,554.80,0.000,0.000,1.70,11
595592.400,33.709883,73.091045,554.80,0.000,0.000,1.70,11
595592.500,33.709883,73.091045,554.80,0.000,0.000,1.70,11
595592.600,33.709883,73.091045,554.80,0.000,0.000,1.70,11
595592.700,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595592.800,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595592.900,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.000,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.100,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.200,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.300,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.400,33.709883,73.091045,554.70,0.000,0.000,1.70,11
595593.500,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595593.600,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595593.700,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595593.800,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595593.900,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.000,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.100,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.200,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.300,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.400,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.500,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.600,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.700,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.800,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595594.900,33.709883,73.091044,554.70,0.000,0.000,1.70,11
595595.000,33.709883,73.091044,554.60,0.000,0.000,1.70,11
595595.100,33.709883,73.091044,554.60,0.000,0.000,1.70,11
595595.200,33.709883,73.091044,554.60,0.000,0.000,1.70,11
595595.300,33.709883,73.091044,554.60,0.000,0.000,1.70,11
595595.400,33.709883,73.091044,554.60,0.000,0.000,1.70,11
595595.500,33.709883,73.091043,554.60,0.000,0.000,1.70,11
595595.600,33.709883,73.091043,554.60,0.000,0.000,1.70,11
595595.700,33.709883,73.091043,554.60,0.000,0.000,1.70,11
