GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43539,33.7139315310916,73.0883271887174,555.862785438076,0.0201366261152726,-0.180927073012651
43540,33.7139315953785,73.0883269489033,555.875548586715,0.0202908427816911,-0.183410532070438
43541,33.7139316568997,73.0883269012538,555.884710345184,0.0207066618204074,-0.177462422022204
43542,33.713931741213,73.0883266715716,555.893635418033,0.0221510953169133,-0.172342610793893
43543,33.7139318228024,73.08832662996,555.902506839717,0.0230907005885324,-0.163336155904937
43544,33.713931917633,73.0883265719166,555.911035643192,0.0231440061854393,-0.154249819140889
43545,33.7139320207083,73.0883265090128,555.91934159887,0.0214671020774193,-0.141922921628165
43546,33.7139321301331,73.0883264439981,555.927344150608,0.0215728738141505,-0.135112576986739
43547,33.7139322416857,73.0883263812095,555.934431920992,0.0245598553890404,-0.133691875800607
43548,33.7139323680486,73.0883261924355,555.940853947774,0.0300157889718723,-0.130053589116278
43549,33.7139325159557,73.0883259088909,555.946763033746,0.0321580189202847,-0.124438359600102
43550,33.7139326341192,73.0883258074778,555.952504739165,0.0329837875943122,-0.116839392557719
43551,33.713932768933,73.0883256000349,555.954829527996,0.0358900948329083,-0.113027460803692
43552,33.7139328712452,73.0883255486884,555.957718290156,0.035745851396192,-0.109892347402799
43553,33.7139330112399,73.0883252641908,555.961285409518,0.0383305307139485,-0.110144369247712
43554,33.7139331110119,73.0883251458903,555.965818953002,0.0376365351910347,-0.104551468549815
43555,33.7139332023768,73.0883250528101,555.970727978274,0.034150889596711,-0.106252398040505
43556,33.7139332995912,73.0883248546009,555.974187910324,0.0310925991959362,-0.105465222973733
43557,33.713933384565,73.0883247044427,555.977689592168,0.0314878028794637,-0.10676138481682
43558,33.7139334866794,73.0883244556396,555.979656100972,0.0314407864556634,-0.107809645499159
43559,33.7139335771997,73.0883242507331,555.981431724504,0.0313260442496954,-0.107054281484749
43560,33.7139336884678,73.0883239469451,555.981120357756,0.0300636312574862,-0.112941116278393
