GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43450.1,33.7139357,73.0883365,554.6,0,0
43450.2,33.7139357,73.0883365,554.6,0,0
43450.4,33.7139358,73.0883363,554.6,0,0
43450.5,33.7139358,73.0883363,554.6,0,0
43450.7,33.7139358,73.0883363,554.6,0,0
43450.8,33.7139358,73.0883363,554.6,0,0
43450.9,33.7139358,73.0883362,554.6,0,0
43451,33.7139358,73.0883362,554.6,0,0
43451.1,33.7139358,73.0883362,554.6,0,0
43451.2,33.7139358,73.0883362,554.6,0,0
43451.3,33.7139358,73.088336,554.6,0,0
43451.4,33.7139358,73.088336,554.6,0,0
43451.6,33.7139358,73.088336,554.6,0,0
43451.7,33.7139358,73.088336,554.6,0,0
43451.8,33.7139358,73.0883358,554.6,0,0
43451.9,33.7139358,73.0883358,554.6,0,0
43452,33.7139358,73.0883358,554.6,0,0
43452.1,33.7139358,73.0883358,554.6,0,0
43452.2,33.7139358,73.0883358,554.6,0,0
43452.3,33.7139358,73.0883357,554.6,0,0
43452.4,33.713936,73.0883357,554.6,0,0
43452.5,33.713936,73.0883357,554.6,0,0
43452.7,33.713936,73.0883357,554.6,0,0
43452.8,33.713936,73.0883357,554.6,0,0
43452.9,33.713936,73.0883355,554.6,0,0
43453,33.713936,73.0883355,554.6,0,0
43453.2,33.713936,73.0883355,554.6,0,0
43453.3,33.713936,73.0883355,554.6,0,0
43453.4,33.713936,73.0883355,554.6,0,0
43453.5,33.713936,73.0883355,554.6,0,0
43453.7,33.713936,73.0883353,554.6,0,0
43453.8,33.713936,73.0883353,554.7,0,0
43453.9,33.713936,73.0883353,554.7,0,0
43454,33.713936,73.0883353,554.7,0,0
43454.1,33.7139362,73.0883353,554.7,0,0
43454.2,33.7139362,73.0883352,554.7,0,0
43454.4,33.7139362,73.0883352,554.7,0,0
43454.5,33.7139362,73.0883352,554.7,0,0
43454.6,33.7139362,73.0883352,554.7,0,0
43454.7,33.7139362,73.0883352,554.7,0,0
43454.8,33.7139362,73.088335,554.7,0,0
43454.9,33.7139362,73.088335,554.7,0,0
43455,33.7139362,73.088335,554.7,0,0
43455.2,33.7139362,73.088335,554.7,0,0
43455.3,33.7139362,73.088335,554.7,0,0
43455.4,33.7139362,73.0883348,554.7,0,0
43455.5,33.7139362,73.0883348,554.7,0,0
43455.6,33.7139362,73.0883348,554.7,0,0
43455.7,33.7139362,73.0883348,554.7,0,0
43455.9,33.7139363,73.0883347,554.7,0,0
43456,33.7139363,73.0883347,554.7,0,0
43456.1,33.7139363,73.0883347,554.7,0,0
43456.2,33.7139363,73.0883347,554.7,0,0
43456.3,33.7139363,73.0883347,554.7,0,0
43456.5,33.7139363,73.0883345,554.8,0,0
43456.6,33.7139363,73.0883345,554.8,0,0
43456.7,33.7139363,73.0883345,554.8,0,0
43456.8,33.7139363,73.0883345,554.8,0,0
43456.9,33.7139363,73.0883343,554.8,0,0
43457,33.7139363,73.0883343,554.8,0,0
43457.1,33.7139363,73.0883343,554.8,0,0
43457.3,33.7139363,73.0883343,554.8,0,0
43457.4,33.7139363,73.0883342,554.8,0,0
43457.5,33.7139363,73.0883342,554.8,0,0
43457.6,33.7139363,73.0883342,554.8,0,0
43457.7,33.7139363,73.0883342,554.8,0,0
43457.8,33.7139363,73.088334,554.8,0,0
43457.9,33.7139363,73.088334,554.8,0,0
43458.1,33.7139363,73.088334,554.8,0,0
43458.2,33.7139363,73.088334,554.8,0,0
43458.3,33.7139363,73.0883338,554.8,0,0
43458.4,33.7139365,73.0883338,554.8,0,0
43458.5,33.7139365,73.0883338,554.8,0,0
43458.6,33.7139365,73.0883338,554.8,0,0
43458.8,33.7139365,73.0883337,554.8,0,0
43458.9,33.7139365,73.0883337,554.8,0,0
43459,33.7139365,73.0883337,554.8,0,0
43459.1,33.7139365,73.0883337,554.8,0,0
43459.2,33.7139365,73.0883335,554.9,0,0
43459.4,33.7139365,73.0883335,554.9,0,0
43459.5,33.7139365,73.0883335,554.9,0,0
43459.6,33.7139365,73.0883333,554.9,0,0
43459.7,33.7139365,73.0883333,554.9,0,0
43459.9,33.7139365,73.0883333,554.9,0,0
43460,33.7139365,73.0883333,554.9,0,0
43460.1,33.7139365,73.0883332,554.9,0,0
43460.2,33.7139365,73.0883332,554.9,0,0
43460.3,33.7139365,73.0883332,554.9,0,0
43460.5,33.7139365,73.0883332,554.9,0,0
43460.6,33.7139365,73.088333,554.9,0,0
