gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
41634.800,33.7103072,73.0920655,552.40,0.000,0.000,1.00,13
41634.900,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.000,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.100,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.200,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.300,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.400,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.500,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.600,33.7103072,73.0920653,552.40,0.000,0.000,1.00,13
41635.700,33.7103072,73.0920652,552.40,0.000,0.000,1.00,13
41635.800,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41635.900,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.000,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.100,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.200,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.300,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.400,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.500,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.600,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.700,33.7103073,73.0920652,552.40,0.000,0.000,1.00,13
41636.800,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41636.900,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.000,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.100,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.200,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.300,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.400,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.500,33.7103073,73.0920650,552.40,0.000,0.000,1.00,13
41637.600,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41637.700,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41637.800,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41637.900,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.000,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.100,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.200,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.300,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.400,33.7103073,73.0920648,552.40,0.000,0.000,1.00,13
41638.500,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41638.600,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41638.700,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41638.800,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41638.900,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41639.000,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41639.100,33.7103073,73.0920647,552.40,0.000,0.000,1.00,13
41639.200,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.300,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.400,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.500,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.600,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.700,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.800,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41639.900,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.000,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.100,33.7103073,73.0920643,552.40,0.000,0.000,1.00,13
41640.200,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.300,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.400,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.500,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.600,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.700,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.800,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41640.900,33.7103073,73.0920645,552.40,0.000,0.000,1.00,13
41641.000,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.100,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.200,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.300,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.400,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.500,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.600,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.700,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.800,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41641.900,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.000,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.100,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.200,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.300,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.400,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.500,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.600,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.700,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.800,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41642.900,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41643.000,33.7103075,73.0920645,552.40,0.000,0.000,1.00,13
41643.100,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.200,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.300,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.400,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.500,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.600,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.700,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.800,33.7103075,73.0920643,552.40,0.000,0.000,1.00,13
41643.900,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41644.000,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41644.100,33.7103073,73.0920643,552.50,0.000,0.000,1.00,13
41644.200,33.7103073,73.0920643,552.50,0.000,0.000,1.00,13
41644.300,33.7103073,73.0920643,552.50,0.000,0.000,1.00,13
41644.400,33.7103073,73.0920643,552.50,0.000,0.000,1.00,13
41644.500,33.7103073,73.0920645,552.50,0.000,0.000,1.00,13
41644.600,33.7103073,73.0920643,552.50,0.000,0.000,1.00,13
41644.700,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41644.800,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41644.900,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41645.000,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41645.100,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41645.200,33.7103075,73.0920643,552.50,0.000,0.000,1.00,13
41645.300,33.7103075,73.0920642,552.50,0.000,0.000,1.00,13
41645.400,33.7103075,73.0920642,552.50,0.000,0.000,1.00,13
41645.500,33.7103075,73.0920642,552.50,0.000,0.000,1.00,13
41645.600,33.7103075,73.0920642,552.50,0.000,0.000,1.00,13
41645.700,33.7103077,73.0920642,552.50,0.000,0.000,1.00,13
41645.800,33.7103077,73.0920642,552.50,0.000,0.000,1.00,13
41645.900,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.000,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.100,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.200,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.300,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.400,33.7103077,73.0920640,552.50,0.000,0.000,1.00,13
41646.500,33.7103078,73.0920640,552.50,0.000,0.000,1.00,13
41646.600,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41646.700,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41646.800,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41646.900,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41647.000,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41647.100,33.7103078,73.0920638,552.50,0.000,0.000,1.00,13
41647.200,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.300,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.400,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.500,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.600,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.700,33.7103080,73.0920638,552.50,0.000,0.000,1.00,13
41647.800,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41647.900,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41648.000,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41648.100,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41648.200,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41648.300,33.7103082,73.0920638,552.50,0.000,0.000,1.00,13
41648.400,33.7103083,73.0920638,552.50,0.000,0.000,1.00,13
41648.500,33.7103083,73.0920638,552.50,0.000,0.000,1.00,13
41648.600,33.7103083,73.0920638,552.50,0.000,0.000,1.00,13
41648.700,33.7103083,73.0920638,552.50,0.000,0.000,1.00,13
41648.800,33.7103083,73.0920638,552.50,0.000,0.000,1.00,13
41648.900,33.7103085,73.0920637,552.50,0.000,0.000,1.00,13
41649.000,33.7103085,73.0920637,552.50,0.000,0.000,1.00,13
41649.100,33.7103085,73.0920637,552.50,0.000,0.000,1.00,13
41649.200,33.7103085,73.0920637,552.50,0.000,0.000,1.00,13
41649.300,33.7103087,73.0920637,552.50,0.000,0.000,1.00,13
41649.400,33.7103087,73.0920637,552.50,0.000,0.000,1.00,13
41649.500,33.7103087,73.0920637,552.50,0.000,0.000,1.00,13
41649.600,33.7103088,73.0920637,552.50,0.000,0.000,1.00,13
41649.700,33.7103088,73.0920637,552.50,0.000,0.000,1.00,13
41649.800,33.7103088,73.0920637,552.50,0.000,0.000,1.00,13
41649.900,33.7103090,73.0920637,552.50,0.000,0.000,1.00,13
41650.000,33.7103090,73.0920637,552.50,0.000,0.000,1.00,13
41650.100,33.7103090,73.0920637,552.50,0.000,0.000,1.00,13
41650.200,33.7103092,73.0920637,552.50,0.000,0.000,1.00,13
41650.300,33.7103092,73.0920637,552.50,0.000,0.000,1.00,13
41650.400,33.7103092,73.0920635,552.50,0.000,0.000,1.00,13
41650.500,33.7103093,73.0920635,552.50,0.000,0.000,1.00,13
41650.600,33.7103093,73.0920635,552.50,0.000,0.000,1.00,13
41650.700,33.7103093,73.0920635,552.50,0.000,0.000,1.00,13
41650.800,33.7103093,73.0920635,552.50,0.000,0.000,1.00,13
41650.900,33.7103095,73.0920635,552.50,0.000,0.000,1.00,13
41651.000,33.7103095,73.0920635,552.50,0.000,0.000,1.00,13
41651.100,33.7103095,73.0920635,552.50,0.000,0.000,1.00,13
41651.200,33.7103095,73.0920633,552.50,0.000,0.000,1.00,13
41651.300,33.7103095,73.0920633,552.50,0.000,0.000,1.00,13
41651.400,33.7103095,73.0920633,552.50,0.000,0.000,1.00,13
41651.500,33.7103095,73.0920633,552.50,0.000,0.000,1.00,13
41651.600,33.7103095,73.0920633,552.50,0.000,0.000,1.00,13
41651.700,33.7103097,73.0920633,552.50,0.000,0.000,1.00,13
41651.800,33.7103097,73.0920633,552.50,0.000,0.000,1.00,13
41651.900,33.7103097,73.0920632,552.50,0.000,0.000,1.00,13
41652.000,33.7103097,73.0920632,552.50,0.000,0.000,1.00,13
41652.100,33.7103097,73.0920632,552.50,0.000,0.000,1.00,13
41652.200,33.7103098,73.0920632,552.50,0.000,0.000,1.00,13
41652.300,33.7103098,73.0920632,552.50,0.000,0.000,1.00,13
41652.400,33.7103098,73.0920630,552.50,0.000,0.000,1.00,13
41652.500,33.7103098,73.0920630,552.50,0.000,0.000,1.00,13
41652.600,33.7103098,73.0920630,552.50,0.000,0.000,1.00,13
41652.700,33.7103100,73.0920630,552.50,0.000,0.000,1.00,13
41652.800,33.7103100,73.0920628,552.50,0.000,0.000,1.00,13
41652.900,33.7103100,73.0920628,552.50,0.000,0.000,1.00,13
41653.000,33.7103100,73.0920628,552.50,0.000,0.000,1.00,13
41653.100,33.7103100,73.0920628,552.50,0.000,0.000,1.00,13
41653.200,33.7103102,73.0920628,552.50,0.000,0.000,1.00,13
41653.300,33.7103102,73.0920628,552.50,0.000,0.000,1.00,13
41653.400,33.7103102,73.0920627,552.50,0.000,0.000,1.00,13
41653.500,33.7103102,73.0920627,552.50,0.000,0.000,1.00,13
41653.600,33.7103102,73.0920627,552.50,0.000,0.000,1.00,13
41653.700,33.7103102,73.0920627,552.50,0.000,0.000,1.00,13
41653.800,33.7103103,73.0920627,552.50,0.000,0.000,1.00,13
41653.900,33.7103103,73.0920625,552.60,0.000,0.000,1.00,13
41654.000,33.7103103,73.0920625,552.60,0.000,0.000,1.00,13
41654.100,33.7103103,73.0920625,552.60,0.000,0.000,1.00,13
41654.200,33.7103103,73.0920625,552.60,0.000,0.000,1.00,13
41654.300,33.7103103,73.0920625,552.60,0.000,0.000,1.00,13
41654.400,33.7103105,73.0920625,552.60,0.000,0.000,1.00,13
41654.500,33.7103105,73.0920623,552.60,0.000,0.000,1.00,13
41654.600,33.7103105,73.0920623,552.60,0.000,0.000,1.00,13
41654.700,33.7103105,73.0920623,552.60,0.000,0.000,1.00,13
41654.800,33.7103105,73.0920623,552.60,0.000,0.000,1.00,13
41654.900,33.7103105,73.0920623,552.60,0.000,0.000,1.00,13
41655.000,33.7103105,73.0920622,552.60,0.000,0.000,1.00,13
41655.100,33.7103105,73.0920622,552.60,0.000,0.000,1.00,13
41655.200,33.7103107,73.0920622,552.60,0.000,0.000,1.00,13
41655.300,33.7103107,73.0920622,552.60,0.000,0.000,1.00,13
41655.400,33.7103107,73.0920622,552.60,0.000,0.000,1.00,13
41655.500,33.7103107,73.0920622,552.60,0.000,0.000,1.00,13
41655.600,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41655.700,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41655.800,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41655.900,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41656.000,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41656.100,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41656.200,33.7103107,73.0920620,552.60,0.000,0.000,1.00,13
41656.300,33.7103108,73.0920620,552.60,0.000,0.000,1.00,13
41656.400,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41656.500,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41656.600,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41656.700,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41656.800,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41656.900,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41657.000,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41657.100,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41657.200,33.7103108,73.0920618,552.60,0.000,0.000,1.00,13
41657.300,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.400,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.500,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.600,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.700,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.800,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41657.900,33.7103107,73.0920618,552.60,0.000,0.000,1.00,13
41658.000,33.7103107,73.0920617,552.60,0.000,0.000,1.00,13
41658.100,33.7103107,73.0920617,552.60,0.000,0.000,1.00,13
41658.200,33.7103107,73.0920617,552.60,0.000,0.000,1.00,13
41658.300,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.400,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.500,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.600,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.700,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.800,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41658.900,33.7103108,73.0920617,552.60,0.000,0.000,1.00,13
41659.000,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.100,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.200,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.300,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.400,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.500,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.600,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.700,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.800,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41659.900,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41660.000,33.7103108,73.0920615,552.60,0.000,0.000,1.00,13
41660.100,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.200,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.300,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.400,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.500,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.600,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.700,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.800,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41660.900,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.000,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.100,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.200,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.300,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.400,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.500,33.7103108,73.0920613,552.60,0.000,0.000,1.00,13
41661.600,33.7103110,73.0920613,552.60,0.000,0.000,1.00,13
41661.700,33.7103110,73.0920613,552.60,0.000,0.000,1.00,13
41661.800,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41661.900,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.000,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.100,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.200,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.300,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.400,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.500,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.600,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.700,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.800,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41662.900,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41663.000,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41663.100,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41663.200,33.7103110,73.0920612,552.60,0.000,0.000,1.00,13
41663.300,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.400,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.500,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.600,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.700,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.800,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41663.900,33.7103112,73.0920612,552.60,0.000,0.000,1.00,13
41664.000,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.100,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.200,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.300,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.400,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.500,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.600,33.7103112,73.0920610,552.60,0.000,0.000,1.00,13
41664.700,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41664.800,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41664.900,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.000,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.100,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.200,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.300,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.400,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.500,33.7103113,73.0920610,552.60,0.000,0.000,1.00,13
41665.600,33.7103113,73.0920608,552.60,0.000,0.000,1.00,13
41665.700,33.7103113,73.0920608,552.60,0.000,0.000,1.00,13
41665.800,33.7103113,73.0920608,552.60,0.000,0.000,1.00,13
41665.900,33.7103113,73.0920608,552.60,0.000,0.000,1.00,13
41666.000,33.7103115,73.0920608,552.60,0.000,0.000,1.00,13
41666.100,33.7103115,73.0920608,552.60,0.000,0.000,1.00,13
41666.200,33.7103115,73.0920607,552.60,0.000,0.000,1.00,13
41666.300,33.7103115,73.0920607,552.60,0.000,0.000,1.00,13
41666.400,33.7103115,73.0920607,552.60,0.000,0.000,1.00,13
41666.500,33.7103115,73.0920607,552.70,0.000,0.000,1.00,13
41666.600,33.7103115,73.0920605,552.70,0.000,0.000,1.00,13
41666.700,33.7103115,73.0920605,552.70,0.000,0.000,1.00,13
41666.800,33.7103115,73.0920605,552.70,0.000,0.000,1.00,13
41666.900,33.7103115,73.0920605,552.70,0.000,0.000,1.00,13
41667.000,33.7103115,73.0920603,552.70,0.000,0.000,1.00,13
41667.100,33.7103117,73.0920603,552.70,0.000,0.000,1.00,13
41667.200,33.7103117,73.0920603,552.70,0.000,0.000,1.00,13
41667.300,33.7103117,73.0920603,552.70,0.000,0.000,1.00,13
41667.400,33.7103117,73.0920602,552.70,0.000,0.000,1.00,13
41667.500,33.7103117,73.0920602,552.70,0.000,0.000,1.00,13
41667.600,33.7103117,73.0920602,552.70,0.000,0.000,1.00,13
41667.700,33.7103117,73.0920602,552.70,0.000,0.000,1.00,13
41667.800,33.7103117,73.0920600,552.70,0.000,0.000,1.00,13
41667.900,33.7103117,73.0920600,552.70,0.000,0.000,1.00,13
41668.000,33.7103118,73.0920600,552.70,0.000,0.000,1.00,13
41668.100,33.7103118,73.0920600,552.70,0.000,0.000,1.00,13
41668.200,33.7103118,73.0920600,552.70,0.000,0.000,1.00,13
41668.300,33.7103118,73.0920598,552.70,0.000,0.000,1.00,13
41668.400,33.7103118,73.0920598,552.70,0.000,0.000,1.00,13
41668.500,33.7103118,73.0920598,552.70,0.000,0.000,1.00,13
41668.600,33.7103118,73.0920597,552.70,0.000,0.000,1.00,13
41668.700,33.7103118,73.0920597,552.70,0.000,0.000,1.00,13
41668.800,33.7103120,73.0920597,552.70,0.000,0.000,1.00,13
41668.900,33.7103120,73.0920595,552.70,0.000,0.000,1.00,13
41669.000,33.7103120,73.0920595,552.70,0.000,0.000,1.00,13
41669.100,33.7103120,73.0920595,552.70,0.000,0.000,1.00,13
41669.200,33.7103120,73.0920593,552.70,0.000,0.000,1.00,13
41669.300,33.7103120,73.0920593,552.70,0.000,0.000,1.00,13
41669.400,33.7103120,73.0920593,552.70,0.000,0.000,1.00,13
41669.500,33.7103120,73.0920592,552.70,0.000,0.000,1.00,13
41669.600,33.7103120,73.0920592,552.70,0.000,0.000,1.00,13
41669.700,33.7103122,73.0920590,552.70,0.000,0.000,1.00,13
41669.800,33.7103122,73.0920590,552.70,0.000,0.000,1.00,13
41669.900,33.7103122,73.0920590,552.70,0.000,0.000,1.00,13
41670.000,33.7103122,73.0920588,552.70,0.000,0.000,1.00,13
41670.100,33.7103122,73.0920588,552.70,0.000,0.000,1.00,13
41670.200,33.7103122,73.0920587,552.70,0.000,0.000,1.00,13
41670.300,33.7103123,73.0920587,552.70,0.000,0.000,1.00,13
41670.400,33.7103123,73.0920587,552.70,0.000,0.000,1.00,13
41670.500,33.7103123,73.0920585,552.70,0.000,0.000,1.00,13
41670.600,33.7103123,73.0920585,552.70,0.000,0.000,1.00,13
41670.700,33.7103123,73.0920583,552.70,0.000,0.000,1.00,13
41670.800,33.7103123,73.0920583,552.70,0.000,0.000,1.00,13
41670.900,33.7103123,73.0920583,552.70,0.000,0.000,1.00,13
41671.000,33.7103125,73.0920582,552.70,0.000,0.000,1.00,13
41671.100,33.7103125,73.0920582,552.70,0.000,0.000,1.00,13
41671.200,33.7103125,73.0920580,552.70,0.000,0.000,1.00,13
41671.300,33.7103125,73.0920580,552.70,0.000,0.000,1.00,13
41671.400,33.7103125,73.0920578,552.70,0.000,0.000,1.00,13
41671.500,33.7103125,73.0920578,552.70,0.000,0.000,1.00,13
41671.600,33.7103127,73.0920578,552.70,0.000,0.000,1.00,13
41671.700,33.7103127,73.0920577,552.70,0.000,0.000,1.00,13
41671.800,33.7103127,73.0920577,552.70,0.000,0.000,1.00,13
41671.900,33.7103127,73.0920577,552.70,0.000,0.000,1.00,13
41672.000,33.7103127,73.0920575,552.70,0.000,0.000,1.00,13
41672.100,33.7103127,73.0920575,552.70,0.000,0.000,1.00,13
41672.200,33.7103127,73.0920575,552.70,0.000,0.000,1.00,13
41672.300,33.7103128,73.0920573,552.70,0.000,0.000,1.00,13
41672.400,33.7103128,73.0920573,552.70,0.000,0.000,1.00,13
41672.500,33.7103128,73.0920572,552.70,0.000,0.000,1.00,13
41672.600,33.7103128,73.0920572,552.70,0.000,0.000,1.00,13
41672.700,33.7103128,73.0920572,552.70,0.000,0.000,1.00,13
41672.800,33.7103128,73.0920570,552.70,0.000,0.000,1.00,13
41672.900,33.7103130,73.0920570,552.70,0.000,0.000,1.00,13
41673.000,33.7103130,73.0920568,552.70,0.000,0.000,1.00,13
41673.100,33.7103130,73.0920568,552.70,0.000,0.000,1.00,13
41673.200,33.7103130,73.0920568,552.70,0.000,0.000,1.00,13
41673.300,33.7103130,73.0920567,552.70,0.000,0.000,1.00,13
41673.400,33.7103130,73.0920567,552.70,0.000,0.000,1.00,13
41673.500,33.7103130,73.0920565,552.70,0.000,0.000,1.00,13
41673.600,33.7103132,73.0920565,552.70,0.000,0.000,1.00,13
41673.700,33.7103132,73.0920563,552.70,0.000,0.000,1.00,13
41673.800,33.7103132,73.0920563,552.70,0.000,0.000,1.00,13
41673.900,33.7103132,73.0920562,552.70,0.000,0.000,1.00,13
41674.000,33.7103132,73.0920562,552.70,0.000,0.000,1.00,13
41674.100,33.7103132,73.0920560,552.70,0.000,0.000,1.00,13
41674.200,33.7103132,73.0920560,552.70,0.000,0.000,1.00,13
41674.300,33.7103133,73.0920558,552.70,0.000,0.000,1.00,13
41674.400,33.7103133,73.0920558,552.70,0.000,0.000,1.00,13
41674.500,33.7103133,73.0920557,552.80,0.000,0.000,1.00,13
41674.600,33.7103133,73.0920557,552.80,0.000,0.000,1.00,13
