gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
43625.100,33.7137487,73.0879288,561.70,-3.041,-4.383,0.80,18
43625.300,33.7137433,73.0879185,561.70,-3.013,-4.465,0.80,18
43625.400,33.7137407,73.0879128,561.70,-3.009,-4.554,0.80,18
43625.600,33.7137353,73.0879013,561.70,-3.005,-4.655,0.80,18
43625.700,33.7137327,73.0878958,561.60,-2.993,-4.942,0.80,18
43625.900,33.7137270,73.0878858,561.70,-2.958,-4.921,0.80,18
43626.000,33.7137242,73.0878805,561.80,-3.023,-4.717,0.80,18
43626.200,33.7137185,73.0878700,561.80,-3.037,-4.696,0.80,18
43626.300,33.7137157,73.0878643,561.90,-3.029,-4.713,0.80,18
43626.500,33.7137103,73.0878542,561.90,-3.010,-4.737,0.80,18
43626.600,33.7137073,73.0878488,561.90,-2.992,-4.700,0.80,18
43626.800,33.7137018,73.0878382,562.00,-2.987,-4.715,0.80,18
43626.900,33.7136990,73.0878328,562.10,-2.977,-4.734,0.80,18
43627.100,33.7136932,73.0878222,562.10,-2.996,-4.746,0.80,18
43627.200,33.7136900,73.0878167,562.10,-3.009,-4.756,0.80,18
43627.400,33.7136840,73.0878062,562.20,-3.080,-4.778,0.80,18
43627.500,33.7136812,73.0878007,562.30,-3.153,-4.804,0.80,18
43627.700,33.7136750,73.0877902,562.40,-3.143,-4.860,0.80,18
43627.800,33.7136720,73.0877848,562.50,-3.135,-4.822,0.80,18
43628.000,33.7136663,73.0877740,562.50,-3.137,-4.821,0.80,18
43628.100,33.7136638,73.0877682,562.60,-3.089,-4.845,0.80,18
43628.300,33.7136583,73.0877573,562.60,-3.008,-4.902,0.80,18
43628.400,33.7136557,73.0877518,562.60,-2.974,-4.929,0.80,18
43628.600,33.7136503,73.0877412,562.70,-2.948,-4.933,0.80,18
43628.700,33.7136472,73.0877362,562.80,-2.930,-4.901,0.80,18
43628.900,33.7136415,73.0877253,562.80,-3.002,-4.851,0.80,18
43629.000,33.7136385,73.0877198,562.90,-3.065,-4.873,0.80,18
43629.200,33.7136325,73.0877092,563.00,-3.065,-4.885,0.80,18
43629.300,33.7136292,73.0877037,563.10,-3.120,-4.868,0.80,18
43629.500,33.7136230,73.0876935,563.20,-3.187,-4.844,0.80,18
43629.600,33.7136200,73.0876882,563.30,-3.224,-4.776,0.80,18
43629.800,33.7136138,73.0876777,563.40,-3.229,-4.772,0.80,18
43630.000,33.7136077,73.0876673,563.50,-3.229,-4.759,0.80,18
43630.100,33.7136045,73.0876620,563.60,-3.261,-4.769,0.80,18
43630.300,33.7135982,73.0876517,563.70,-3.276,-4.777,0.80,18
43630.400,33.7135952,73.0876463,563.70,-3.300,-4.773,0.80,18
43630.600,33.7135890,73.0876363,563.80,-3.273,-4.767,0.80,18
43630.700,33.7135857,73.0876315,563.80,-3.273,-4.730,0.80,18
43630.900,33.7135798,73.0876208,563.90,-3.293,-4.677,0.80,18
43631.000,33.7135767,73.0876152,564.00,-3.263,-4.742,0.80,18
43631.200,33.7135708,73.0876043,564.10,-3.252,-4.787,0.80,18
43631.300,33.7135678,73.0875983,564.10,-3.245,-4.848,0.80,18
43631.500,33.7135622,73.0875878,564.20,-3.213,-4.931,0.80,18
43631.600,33.7135590,73.0875827,564.30,-3.174,-4.895,0.80,18
43631.700,33.7135560,73.0875772,564.30,-3.195,-4.887,0.80,18
43631.900,33.7135505,73.0875660,564.40,-3.178,-4.899,0.80,18
43632.000,33.7135477,73.0875603,564.40,-3.127,-4.956,0.80,18
43632.200,33.7135420,73.0875498,564.50,-3.077,-4.980,0.80,18
43632.300,33.7135392,73.0875445,564.50,-3.064,-4.867,0.80,18
43632.500,33.7135332,73.0875342,564.70,-3.021,-4.882,0.80,18
43632.600,33.7135303,73.0875288,564.70,-3.128,-4.814,0.80,18
43632.800,33.7135245,73.0875187,564.80,-3.121,-4.843,0.80,18
43632.900,33.7135218,73.0875133,564.80,-3.096,-4.774,0.80,18
43633.100,33.7135165,73.0875027,564.80,-3.022,-4.809,0.80,18
43633.200,33.7135137,73.0874973,564.80,-2.969,-4.842,0.80,18
43633.400,33.7135082,73.0874865,564.90,-2.984,-4.875,0.80,18
43633.500,33.7135052,73.0874810,565.00,-2.966,-4.952,0.80,18
43633.700,33.7134997,73.0874700,565.00,-2.970,-4.991,0.80,18
43633.900,33.7134940,73.0874588,565.10,-2.984,-5.048,0.80,18
43634.000,33.7134910,73.0874533,565.20,-3.029,-5.094,0.80,18
43634.200,33.7134852,73.0874423,565.30,-3.039,-5.112,0.80,18
43634.300,33.7134820,73.0874370,565.40,-3.076,-5.108,0.80,18
43634.500,33.7134760,73.0874260,565.50,-3.155,-5.084,0.80,18
43634.600,33.7134727,73.0874200,565.70,-3.183,-5.084,0.80,18
43634.800,33.7134668,73.0874087,565.80,-3.196,-5.149,0.80,18
43634.900,33.7134638,73.0874032,565.90,-3.187,-5.197,0.80,18
43635.100,33.7134580,73.0873920,566.00,-3.202,-5.169,0.80,18
43635.200,33.7134552,73.0873863,566.10,-3.165,-5.150,0.80,18
43635.400,33.7134493,73.0873750,566.20,-3.138,-5.167,0.80,18
43635.600,33.7134432,73.0873637,566.40,-3.119,-5.208,0.80,18
43635.800,33.7134370,73.0873527,566.50,-3.253,-5.216,0.80,18
43635.900,33.7134342,73.0873473,566.50,-3.246,-5.172,0.80,18
43636.100,33.7134282,73.0873363,566.60,-3.220,-5.122,0.80,18
43636.300,33.7134223,73.0873252,566.60,-3.219,-5.129,0.80,18
43636.500,33.7134168,73.0873138,566.80,-3.202,-5.158,0.80,18
43636.700,33.7134113,73.0873022,566.90,-3.101,-5.189,0.80,18
43636.900,33.7134060,73.0872905,567.20,-3.080,-5.243,0.80,18
43637.200,33.7133978,73.0872730,567.40,-2.935,-5.308,0.80,18
43637.400,33.7133925,73.0872610,567.60,-2.903,-5.325,0.80,18
43637.600,33.7133872,73.0872493,567.70,-2.891,-5.437,0.80,18
43637.800,33.7133820,73.0872375,567.80,-2.898,-5.416,0.80,18
43638.000,33.7133767,73.0872258,567.90,-2.854,-5.416,0.80,18
43638.200,33.7133715,73.0872142,568.00,-2.859,-5.407,0.80,18
43638.500,33.7133635,73.0871972,568.20,-2.837,-5.390,0.80,18
43638.700,33.7133578,73.0871860,568.20,-2.925,-5.284,0.80,18
43638.900,33.7133525,73.0871748,568.20,-2.970,-5.230,0.80,18
43639.200,33.7133450,73.0871587,568.40,-2.932,-5.162,0.80,18
43639.400,33.7133402,73.0871477,568.40,-2.774,-5.044,0.80,18
43639.700,33.7133332,73.0871315,568.50,-2.678,-5.043,0.80,18
43639.900,33.7133283,73.0871212,568.60,-2.577,-4.963,0.80,18
43640.100,33.7133233,73.0871115,568.60,-2.567,-4.881,0.80,18
43640.300,33.7133185,73.0871018,568.60,-2.607,-4.725,0.80,18
43640.500,33.7133135,73.0870917,568.70,-2.595,-4.537,0.80,18
43640.700,33.7133085,73.0870818,568.80,-2.607,-4.566,0.80,18
43640.900,33.7133033,73.0870720,568.90,-2.654,-4.544,0.80,18
43641.100,33.7132982,73.0870623,569.00,-2.677,-4.507,0.80,18
43641.300,33.7132930,73.0870527,569.00,-2.729,-4.476,0.80,18
43641.500,33.7132882,73.0870437,569.00,-2.730,-4.433,0.80,18
43641.700,33.7132832,73.0870348,569.00,-2.709,-4.197,0.80,18
43641.800,33.7132807,73.0870308,569.00,-2.655,-4.054,0.80,18
43642.000,33.7132760,73.0870223,569.10,-2.584,-3.916,0.80,18
43642.100,33.7132737,73.0870180,569.10,-2.528,-3.879,0.80,18
43642.300,33.7132687,73.0870095,569.20,-2.519,-3.860,0.80,18
43642.500,33.7132638,73.0870012,569.30,-2.523,-3.851,0.80,18
43642.600,33.7132613,73.0869970,569.40,-2.520,-3.835,0.80,18
43642.800,33.7132567,73.0869885,569.50,-2.510,-3.829,0.80,18
43642.900,33.7132542,73.0869842,569.60,-2.503,-3.840,0.80,18
43643.100,33.7132495,73.0869753,569.60,-2.504,-3.876,0.80,18
43643.200,33.7132470,73.0869707,569.70,-2.506,-3.936,0.80,18
43643.300,33.7132447,73.0869660,569.70,-2.512,-4.011,0.80,18
43643.500,33.7132403,73.0869570,569.70,-2.498,-4.050,0.80,18
43643.600,33.7132380,73.0869523,569.70,-2.455,-4.082,0.80,18
43643.800,33.7132337,73.0869432,569.70,-2.451,-4.091,0.80,18
43643.900,33.7132315,73.0869383,569.70,-2.433,-4.131,0.80,18
43644.100,33.7132273,73.0869290,569.70,-2.408,-4.182,0.80,18
43644.200,33.7132253,73.0869242,569.70,-2.360,-4.203,0.80,18
43644.400,33.7132212,73.0869153,569.70,-2.355,-4.206,0.80,18
43644.500,33.7132190,73.0869108,569.60,-2.386,-4.183,0.80,18
43644.600,33.7132167,73.0869065,569.50,-2.424,-4.155,0.80,18
43644.800,33.7132123,73.0868975,569.50,-2.444,-4.137,0.80,18
43644.900,33.7132102,73.0868927,569.50,-2.454,-4.149,0.80,18
43645.100,33.7132055,73.0868835,569.40,-2.461,-4.187,0.80,18
43645.200,33.7132033,73.0868787,569.40,-2.502,-4.216,0.80,18
43645.300,33.7132012,73.0868740,569.30,-2.521,-4.258,0.80,18
43645.500,33.7131968,73.0868647,569.20,-2.512,-4.258,0.80,18
43645.600,33.7131945,73.0868600,569.20,-2.488,-4.278,0.80,18
43645.700,33.7131923,73.0868555,569.10,-2.498,-4.284,0.80,18
43645.900,33.7131877,73.0868462,569.10,-2.544,-4.269,0.80,18
43646.000,33.7131853,73.0868413,569.00,-2.563,-4.282,0.80,18
43646.100,33.7131828,73.0868365,569.00,-2.595,-4.298,0.80,18
43646.300,33.7131782,73.0868268,569.00,-2.602,-4.337,0.80,18
43646.400,33.7131755,73.0868218,569.10,-2.625,-4.382,0.80,18
43646.500,33.7131730,73.0868170,569.10,-2.655,-4.388,0.80,18
43646.700,33.7131680,73.0868073,569.20,-2.660,-4.385,0.80,18
43646.800,33.7131655,73.0868025,569.20,-2.668,-4.381,0.80,18
43647.000,33.7131605,73.0867930,569.20,-2.686,-4.364,0.80,18
43647.100,33.7131578,73.0867882,569.20,-2.719,-4.355,0.80,18
43647.200,33.7131552,73.0867832,569.20,-2.784,-4.387,0.80,18
43647.400,33.7131500,73.0867735,569.30,-2.805,-4.398,0.80,18
43647.500,33.7131472,73.0867688,569.30,-2.827,-4.414,0.80,18
43647.700,33.7131418,73.0867593,569.30,-2.863,-4.422,0.80,18
43647.800,33.7131392,73.0867545,569.30,-2.890,-4.373,0.80,18
43647.900,33.7131363,73.0867498,569.30,-2.897,-4.350,0.80,18
43648.100,33.7131307,73.0867403,569.30,-2.929,-4.329,0.80,18
43648.200,33.7131278,73.0867355,569.30,-2.986,-4.315,0.80,18
43648.400,33.7131222,73.0867260,569.30,-3.008,-4.299,0.80,18
43648.500,33.7131193,73.0867210,569.30,-3.045,-4.305,0.80,18
43648.600,33.7131165,73.0867162,569.30,-3.075,-4.322,0.80,18
43648.800,33.7131110,73.0867062,569.40,-3.084,-4.328,0.80,18
43648.900,33.7131082,73.0867007,569.40,-3.095,-4.421,0.80,18
43649.100,33.7131027,73.0866908,569.40,-3.087,-4.502,0.80,18
43649.200,33.7130998,73.0866857,569.40,-3.109,-4.530,0.80,18
43649.300,33.7130970,73.0866807,569.40,-3.120,-4.547,0.80,18
43649.500,33.7130915,73.0866707,569.40,-3.132,-4.539,0.80,18
43649.600,33.7130888,73.0866657,569.40,-3.119,-4.523,0.80,18
43649.800,33.7130833,73.0866558,569.40,-3.105,-4.508,0.80,18
43649.900,33.7130805,73.0866508,569.40,-3.108,-4.506,0.80,18
43650.000,33.7130778,73.0866457,569.40,-3.102,-4.516,0.80,18
43650.200,33.7130725,73.0866357,569.40,-3.080,-4.531,0.80,18
43650.300,33.7130700,73.0866303,569.40,-3.048,-4.546,0.80,18
43650.500,33.7130647,73.0866202,569.40,-2.995,-4.588,0.80,18
43650.600,33.7130620,73.0866148,569.40,-2.968,-4.599,0.80,18
43650.800,33.7130568,73.0866048,569.40,-2.936,-4.614,0.80,18
43650.900,33.7130545,73.0866000,569.50,-2.872,-4.593,0.80,18
43651.000,33.7130522,73.0865950,569.50,-2.797,-4.543,0.80,18
43651.200,33.7130475,73.0865853,569.50,-2.757,-4.513,0.80,18
43651.400,33.7130427,73.0865758,569.50,-2.635,-4.389,0.80,18
43651.500,33.7130405,73.0865712,569.60,-2.604,-4.347,0.80,18
43651.700,33.7130358,73.0865618,569.60,-2.571,-4.337,0.80,18
43651.800,33.7130337,73.0865572,569.60,-2.550,-4.301,0.80,18
43652.000,33.7130295,73.0865485,569.50,-2.523,-4.276,0.80,18
43652.100,33.7130277,73.0865442,569.40,-2.374,-4.136,0.80,18
43652.300,33.7130235,73.0865355,569.40,-2.316,-4.080,0.80,18
43652.400,33.7130213,73.0865313,569.40,-2.282,-4.029,0.80,18
43652.600,33.7130170,73.0865230,569.40,-2.293,-3.987,0.80,18
43652.800,33.7130123,73.0865147,569.60,-2.355,-3.757,0.80,18
43652.900,33.7130100,73.0865105,569.60,-2.399,-3.705,0.80,18
43653.100,33.7130057,73.0865022,569.70,-2.389,-3.711,0.80,18
43653.200,33.7130037,73.0864978,569.70,-2.329,-3.701,0.80,18
43653.400,33.7129993,73.0864895,569.80,-2.275,-3.710,0.80,18
43653.500,33.7129970,73.0864852,569.90,-2.272,-3.730,0.80,18
43653.700,33.7129927,73.0864770,570.00,-2.281,-3.724,0.80,18
43653.800,33.7129905,73.0864725,570.10,-2.312,-3.735,0.80,18
43653.900,33.7129882,73.0864682,570.20,-2.284,-3.753,0.80,18
43654.100,33.7129838,73.0864600,570.30,-2.294,-3.747,0.80,18
43654.200,33.7129817,73.0864558,570.40,-2.303,-3.711,0.80,18
43654.300,33.7129797,73.0864517,570.50,-2.290,-3.701,0.80,18
43654.500,33.7129753,73.0864435,570.60,-2.225,-3.668,0.80,18
43654.600,33.7129732,73.0864392,570.60,-2.257,-3.709,0.80,18
43654.800,33.7129690,73.0864307,570.70,-2.268,-3.726,0.80,18
43654.900,33.7129670,73.0864267,570.60,-2.230,-3.827,0.80,18
43655.000,33.7129648,73.0864225,570.60,-2.216,-3.818,0.80,18
43655.200,33.7129610,73.0864143,570.70,-2.218,-3.804,0.80,18
43655.300,33.7129588,73.0864103,570.70,-2.185,-3.806,0.80,18
43655.500,33.7129550,73.0864020,570.70,-2.175,-3.776,0.80,18
43655.600,33.7129530,73.0863982,570.70,-2.142,-3.794,0.80,18
43655.700,33.7129510,73.0863943,570.70,-2.150,-3.778,0.80,18
43655.900,33.7129472,73.0863862,570.80,-2.145,-3.728,0.80,18
43656.000,33.7129452,73.0863818,570.80,-2.140,-3.760,0.80,18
43656.100,33.7129430,73.0863777,570.80,-2.133,-3.788,0.80,18
43656.300,33.7129392,73.0863695,570.80,-2.133,-3.788,0.80,18
43656.400,33.7129372,73.0863655,570.80,-2.135,-3.780,0.80,18
43656.600,33.7129332,73.0863572,570.90,-2.142,-3.765,0.80,18
43656.700,33.7129312,73.0863530,570.90,-2.133,-3.811,0.80,18
43656.900,33.7129272,73.0863448,570.90,-2.127,-3.815,0.80,18
43657.000,33.7129252,73.0863408,570.90,-2.115,-3.804,0.80,18
43657.200,33.7129215,73.0863328,571.00,-2.113,-3.764,0.80,18
43657.300,33.7129197,73.0863290,571.00,-2.060,-3.740,0.80,18
43657.500,33.7129165,73.0863212,571.00,-2.032,-3.691,0.80,18
43657.600,33.7129157,73.0863172,571.00,-1.905,-3.648,0.80,18
43657.700,33.7129145,73.0863130,571.00,-1.699,-3.635,0.80,18
43657.900,33.7129122,73.0863048,571.00,-1.603,-3.656,0.80,18
43658.000,33.7129120,73.0863003,571.00,-1.390,-3.704,0.80,18
43658.200,33.7129103,73.0862927,571.00,-1.076,-3.732,0.80,18
43658.300,33.7129097,73.0862892,571.00,-0.988,-3.655,0.80,18
43658.500,33.7129083,73.0862817,571.00,-0.936,-3.589,0.80,18
43658.600,33.7129077,73.0862782,571.00,-0.869,-3.542,0.80,18
43658.700,33.7129072,73.0862745,570.90,-0.834,-3.514,0.80,18
43658.900,33.7129067,73.0862675,570.90,-0.774,-3.470,0.80,18
43659.000,33.7129063,73.0862642,570.90,-0.625,-3.384,0.80,18
43659.100,33.7129062,73.0862607,570.90,-0.562,-3.349,0.80,18
43659.300,33.7129057,73.0862538,570.90,-0.526,-3.318,0.80,18
43659.400,33.7129060,73.0862505,570.80,-0.469,-3.274,0.80,18
43659.500,33.7129065,73.0862477,570.80,-0.369,-3.215,0.80,18
43659.700,33.7129063,73.0862415,570.80,-0.258,-3.112,0.80,18
43659.800,33.7129065,73.0862387,570.70,-0.229,-3.027,0.80,18
43660.000,33.7129070,73.0862335,570.70,-0.203,-2.946,0.80,18
43660.100,33.7129082,73.0862315,570.60,-0.060,-2.777,0.80,18
43660.300,33.7129095,73.0862270,570.50,0.145,-2.620,0.80,18
43660.400,33.7129113,73.0862248,570.50,0.392,-2.386,0.80,18
43660.600,33.7129150,73.0862198,570.50,0.685,-2.281,0.80,18
43660.700,33.7129178,73.0862168,570.50,1.205,-2.214,0.80,18
43660.900,33.7129220,73.0862112,570.50,1.457,-2.292,0.80,18
43661.000,33.7129245,73.0862083,570.50,1.667,-2.362,0.80,18
43661.200,33.7129288,73.0862027,570.50,1.767,-2.398,0.80,18
43661.300,33.7129315,73.0861997,570.60,1.856,-2.460,0.80,18
43661.400,33.7129343,73.0861967,570.60,1.974,-2.499,0.80,18
43661.600,33.7129392,73.0861907,570.60,2.086,-2.547,0.80,18
43661.700,33.7129425,73.0861872,570.60,2.230,-2.560,0.80,18
43661.900,33.7129485,73.0861805,570.60,2.413,-2.611,0.80,18
43662.000,33.7129517,73.0861770,570.60,2.658,-2.747,0.80,18
43662.200,33.7129567,73.0861707,570.60,2.750,-2.837,0.80,18
43662.300,33.7129597,73.0861670,570.50,2.707,-2.864,0.80,18
43662.500,33.7129648,73.0861605,570.50,2.723,-2.933,0.80,18
43662.600,33.7129678,73.0861572,570.40,2.709,-2.967,0.80,18
43662.800,33.7129732,73.0861505,570.50,2.742,-2.993,0.80,18
43662.900,33.7129762,73.0861470,570.40,2.770,-2.988,0.80,18
43663.000,33.7129788,73.0861437,570.50,2.832,-3.001,0.80,18
43663.200,33.7129843,73.0861368,570.50,2.835,-2.998,0.80,18
43663.300,33.7129872,73.0861333,570.50,2.887,-3.020,0.80,18
43663.500,33.7129927,73.0861267,570.50,2.905,-3.016,0.80,18
43663.600,33.7129953,73.0861232,570.50,2.928,-3.037,0.80,18
43663.800,33.7130008,73.0861165,570.40,2.945,-3.056,0.80,18
43663.900,33.7130038,73.0861133,570.30,2.995,-3.037,0.80,18
43664.100,33.7130095,73.0861070,570.20,3.037,-3.001,0.80,18
43664.200,33.7130125,73.0861037,570.10,3.101,-2.965,0.80,18
43664.400,33.7130188,73.0860972,570.10,3.153,-2.962,0.80,18
43664.500,33.7130227,73.0860940,569.90,3.245,-2.977,0.80,18
43664.700,33.7130293,73.0860873,569.90,3.384,-2.945,0.80,18
43664.800,33.7130332,73.0860837,569.90,3.471,-2.978,0.80,18
43665.000,33.7130408,73.0860763,569.90,3.572,-3.034,0.80,18
43665.100,33.7130448,73.0860725,569.80,3.716,-3.135,0.80,18
43665.300,33.7130530,73.0860645,569.60,3.779,-3.179,0.80,18
43665.400,33.7130577,73.0860608,569.60,3.935,-3.290,0.80,18
43665.600,33.7130657,73.0860538,569.70,4.048,-3.314,0.80,18
43665.700,33.7130698,73.0860503,569.70,4.142,-3.338,0.80,18
43665.900,33.7130777,73.0860428,569.50,4.165,-3.317,0.80,18
43666.000,33.7130818,73.0860392,569.40,4.204,-3.334,0.80,18
43666.100,33.7130860,73.0860355,569.40,4.241,-3.345,0.80,18
43666.300,33.7130942,73.0860282,569.30,4.269,-3.343,0.80,18
43666.400,33.7130983,73.0860247,569.30,4.306,-3.338,0.80,18
43666.600,33.7131063,73.0860175,569.20,4.325,-3.330,0.80,18
43666.700,33.7131103,73.0860142,569.10,4.380,-3.274,0.80,18
43666.800,33.7131143,73.0860108,569.10,4.415,-3.235,0.80,18
43667.000,33.7131222,73.0860038,569.00,4.438,-3.196,0.80,18
43667.200,33.7131305,73.0859965,569.00,4.432,-3.186,0.80,18
43667.300,33.7131347,73.0859928,568.90,4.506,-3.197,0.80,18
43667.500,33.7131430,73.0859858,568.80,4.554,-3.210,0.80,18
43667.700,33.7131517,73.0859788,568.80,4.614,-3.168,0.80,18
43667.800,33.7131558,73.0859752,568.80,4.674,-3.191,0.80,17
43668.000,33.7131638,73.0859682,568.70,4.670,-3.214,0.80,17
43668.100,33.7131680,73.0859643,568.50,4.616,-3.220,0.80,17
43668.300,33.7131767,73.0859577,568.30,4.594,-3.215,0.80,17
43668.400,33.7131812,73.0859543,568.10,4.661,-3.052,0.80,17
43668.600,33.7131897,73.0859477,568.00,4.682,-3.057,0.80,17
43668.800,33.7131982,73.0859410,567.90,4.704,-3.034,0.80,17
43668.900,33.7132023,73.0859373,567.70,4.686,-3.061,0.80,17
43669.000,33.7132063,73.0859338,567.60,4.673,-3.100,0.80,17
43669.200,33.7132147,73.0859270,567.60,4.655,-3.136,0.80,16
43669.300,33.7132187,73.0859235,567.50,4.656,-3.134,0.80,16
43669.500,33.7132272,73.0859165,567.50,4.645,-3.123,0.80,16
43669.600,33.7132315,73.0859128,567.40,4.691,-3.137,0.80,16
43669.800,33.7132403,73.0859057,567.30,4.718,-3.144,0.80,16
43669.900,33.7132445,73.0859020,567.20,4.764,-3.195,0.80,16
43670.100,33.7132532,73.0858947,567.10,4.749,-3.199,0.80,16
43670.200,33.7132575,73.0858907,566.90,4.739,-3.213,0.80,16
43670.400,33.7132663,73.0858832,566.80,4.742,-3.263,0.80,16
43670.500,33.7132707,73.0858793,566.80,4.765,-3.312,0.80,16
43670.600,33.7132750,73.0858752,566.70,4.760,-3.354,0.80,16
43670.800,33.7132838,73.0858673,566.60,4.764,-3.456,0.80,16
43670.900,33.7132885,73.0858633,566.40,4.790,-3.498,0.80,16
43671.100,33.7132975,73.0858558,566.30,4.854,-3.471,0.80,16
43671.200,33.7133022,73.0858522,566.20,4.878,-3.428,0.80,16
43671.400,33.7133112,73.0858450,566.10,4.885,-3.401,0.80,16
43671.500,33.7133158,73.0858412,566.00,4.930,-3.399,0.80,16
43671.600,33.7133203,73.0858377,566.00,4.940,-3.403,0.80,16
43671.800,33.7133295,73.0858305,565.90,4.935,-3.382,0.80,17
43672.000,33.7133387,73.0858233,565.80,4.966,-3.365,0.80,17
43672.100,33.7133433,73.0858198,565.80,4.988,-3.341,0.80,17
43672.300,33.7133522,73.0858127,565.70,5.010,-3.317,0.80,17
43672.400,33.7133565,73.0858090,565.60,4.965,-3.310,0.80,17
43672.500,33.7133608,73.0858055,565.60,4.930,-3.317,0.80,17
43672.700,33.7133695,73.0857980,565.50,4.904,-3.337,0.80,17
43672.800,33.7133737,73.0857942,565.50,4.867,-3.391,0.80,17
43673.000,33.7133822,73.0857867,565.40,4.806,-3.414,0.80,17
43673.100,33.7133862,73.0857828,565.40,4.755,-3.442,0.80,17
43673.300,33.7133942,73.0857755,565.30,4.708,-3.463,0.80,17
43673.400,33.7133982,73.0857717,565.10,4.640,-3.433,0.80,17
43673.600,33.7134063,73.0857640,565.10,4.604,-3.448,0.80,17
43673.700,33.7134105,73.0857602,565.00,4.556,-3.493,0.80,17
43673.900,33.7134188,73.0857527,564.90,4.525,-3.500,0.80,17
43674.100,33.7134267,73.0857450,564.80,4.540,-3.464,0.80,17
43674.200,33.7134308,73.0857417,564.90,4.464,-3.470,0.80,17
43674.400,33.7134390,73.0857345,564.80,4.471,-3.385,0.80,17
43674.500,33.7134433,73.0857310,564.80,4.498,-3.322,0.80,17
43674.700,33.7134517,73.0857240,564.70,4.533,-3.283,0.80,16
43674.800,33.7134560,73.0857207,564.80,4.567,-3.227,0.80,16
43675.000,33.7134645,73.0857140,564.70,4.582,-3.187,0.80,16
43675.200,33.7134727,73.0857077,564.70,4.606,-3.125,0.80,16
43675.300,33.7134770,73.0857047,564.70,4.589,-2.993,0.80,16
43675.500,33.7134850,73.0856988,564.70,4.597,-2.924,0.80,16
43675.600,33.7134890,73.0856960,564.70,4.546,-2.782,0.80,16
43675.800,33.7134972,73.0856900,564.60,4.530,-2.739,0.80,16
43675.900,33.7135012,73.0856872,564.70,4.507,-2.718,0.80,16
43676.100,33.7135090,73.0856813,564.60,4.493,-2.661,0.80,16
43676.200,33.7135128,73.0856782,564.50,4.470,-2.629,0.80,16
43676.400,33.7135208,73.0856723,564.30,4.444,-2.642,0.80,16
43676.500,33.7135245,73.0856692,564.20,4.442,-2.615,0.80,16
43676.700,33.7135323,73.0856632,564.10,4.429,-2.597,0.80,16
43676.800,33.7135360,73.0856600,563.90,4.410,-2.630,0.80,16
43677.000,33.7135438,73.0856537,563.80,4.379,-2.650,0.80,16
43677.200,33.7135515,73.0856472,563.60,4.382,-2.705,0.80,17
43677.300,33.7135557,73.0856438,563.50,4.360,-2.759,0.80,17
43677.500,33.7135633,73.0856377,563.30,4.391,-2.777,0.80,17
43677.700,33.7135713,73.0856313,563.20,4.372,-2.760,0.80,17
43677.800,33.7135753,73.0856278,563.10,4.408,-2.779,0.80,17
43678.000,33.7135838,73.0856210,563.00,4.416,-2.805,0.80,17
43678.200,33.7135917,73.0856142,562.70,4.493,-2.914,0.80,17
43678.300,33.7135957,73.0856103,562.60,4.473,-2.936,0.80,17
43678.500,33.7136035,73.0856035,562.40,4.474,-2.990,0.80,17
43678.700,33.7136115,73.0855970,562.30,4.455,-3.027,0.80,18
43678.900,33.7136195,73.0855903,562.20,4.454,-2.973,0.80,18
43679.000,33.7136237,73.0855870,562.10,4.462,-2.979,0.80,18
43679.200,33.7136315,73.0855803,562.00,4.473,-2.972,0.80,18
43679.400,33.7136398,73.0855738,561.90,4.462,-2.952,0.80,18
43679.500,33.7136440,73.0855705,561.80,4.485,-2.908,0.80,18
43679.700,33.7136522,73.0855640,561.70,4.518,-2.894,0.80,18
43679.900,33.7136608,73.0855577,561.60,4.552,-2.889,0.80,18
43680.000,33.7136648,73.0855545,561.60,4.658,-2.875,0.80,18
43680.200,33.7136730,73.0855485,561.60,4.639,-2.866,0.80,18
43680.400,33.7136812,73.0855422,561.50,4.653,-2.834,0.80,18
43680.500,33.7136853,73.0855388,561.40,4.632,-2.829,0.80,18
43680.700,33.7136942,73.0855325,561.30,4.662,-2.828,0.80,18
43680.900,33.7137027,73.0855258,561.20,4.727,-2.840,0.80,18
43681.000,33.7137070,73.0855222,561.10,4.713,-2.874,0.80,18
43681.200,33.7137158,73.0855152,561.00,4.719,-2.912,0.80,18
43681.400,33.7137245,73.0855082,560.90,4.770,-3.007,0.80,18
43681.500,33.7137293,73.0855037,560.80,4.777,-3.043,0.80,18
43681.700,33.7137383,73.0854955,560.70,4.886,-3.225,0.80,18
43681.800,33.7137427,73.0854912,560.60,4.925,-3.388,0.80,18
43682.000,33.7137515,73.0854828,560.50,4.896,-3.439,0.80,18
43682.200,33.7137598,73.0854748,560.40,4.911,-3.586,0.80,18
43682.300,33.7137640,73.0854707,560.30,4.868,-3.592,0.80,18
43682.500,33.7137730,73.0854627,560.10,4.833,-3.579,0.80,18
43682.700,33.7137820,73.0854550,560.00,4.920,-3.530,0.80,18
43682.900,33.7137907,73.0854473,559.90,4.961,-3.507,0.80,18
43683.100,33.7137992,73.0854398,559.80,4.936,-3.427,0.80,18
43683.300,33.7138078,73.0854322,559.70,4.897,-3.356,0.80,18
43683.500,33.7138163,73.0854247,559.60,4.859,-3.348,0.80,18
43683.700,33.7138252,73.0854173,559.50,4.841,-3.310,0.80,18
43683.800,33.7138298,73.0854135,559.50,4.871,-3.275,0.80,18
